month,Org Code,Org name,Parent Org,type1_attendances,type1_over_4hrs,type1_perf_pct,dta_12hr_waits,in_trend_population,source_file
2026-02-01,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,7533,2135,71.7,87,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NHS ENGLAND MIDLANDS ,13322,7432,44.2,927,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9527,4382,54.0,874,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RJN,EAST CHESHIRE NHS TRUST,NHS ENGLAND NORTH WEST ,3856,2105,45.4,470,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,4892,2525,48.4,747,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,14307,6570,54.1,833,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,10460,3976,62.0,365,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,NHS ENGLAND SOUTH WEST ,7807,4956,36.5,591,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NHS ENGLAND MIDLANDS ,11365,4797,57.8,14,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RKE,WHITTINGTON HEALTH NHS TRUST,NHS ENGLAND LONDON,8193,2212,73.0,269,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,NHS ENGLAND MIDLANDS ,10403,3647,64.9,511,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RLQ,WYE VALLEY NHS TRUST,NHS ENGLAND MIDLANDS ,5398,2364,56.2,234,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS ,6469,1578,75.6,269,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,11506,3622,68.5,410,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,23361,9499,59.3,1246,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RMC,BOLTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,7382,3575,51.6,483,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,7536,4074,45.9,706,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,5608,2936,47.6,444,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,9416,4819,48.8,18,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,NHS ENGLAND SOUTH EAST ,10902,2879,73.6,344,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,8946,3063,65.8,178,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,8014,3569,55.5,378,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,9960,3820,61.6,504,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS ,9778,3806,61.1,856,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RNZ,SALISBURY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,4191,1871,55.4,152,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,12523,4722,62.3,202,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RPA,MEDWAY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,8536,3136,63.3,817,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,4440,1021,77.0,1,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,NHS ENGLAND LONDON,18241,5070,72.2,43,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,7845,2063,73.7,286,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND LONDON,10173,1682,83.5,19,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,5310,2298,56.7,1,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,16690,6740,59.6,884,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",NHS ENGLAND NORTH WEST ,6165,3757,39.1,520,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,30640,12820,58.2,1923,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND LONDON,12017,3222,73.2,287,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,10171,4926,51.6,63,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,11930,4489,62.4,510,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9593,2664,72.2,0,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,16670,8448,49.3,727,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,10971,3002,72.6,0,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,6942,3607,48.0,452,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST ,9234,4051,56.1,593,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,7009,3486,50.3,35,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,7794,3545,54.5,766,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RVJ,NORTH BRISTOL NHS TRUST,NHS ENGLAND SOUTH WEST ,8262,2947,64.3,430,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND LONDON,10245,3045,70.3,732,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,12507,5609,55.2,995,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,4547,2496,45.1,39,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RW4,MERSEY CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,8887,4770,46.3,410,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS ,16500,6701,59.4,1296,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NHS ENGLAND MIDLANDS ,20546,8190,60.1,727,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,NHS ENGLAND SOUTH EAST ,16798,4094,75.6,373,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,7839,2151,72.6,29,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,8724,4954,43.2,209,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,7049,2811,60.1,380,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS ,12297,5555,54.8,1059,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,5982,3167,47.1,825,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,14380,2581,82.1,154,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS ,11557,6776,41.4,1066,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST ,8832,3795,57.0,113,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXF,MID YORKSHIRE TEACHING NHS TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,14874,5674,61.9,610,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,NHS ENGLAND MIDLANDS ,10569,5128,51.5,448,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,7953,3837,51.8,624,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,11011,4312,60.8,393,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,11451,4871,57.5,18,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,NHS ENGLAND SOUTH EAST ,8435,3165,62.5,321,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,NHS ENGLAND NORTH WEST ,12044,4885,59.4,1059,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,NHS ENGLAND MIDLANDS ,9920,5562,43.9,1366,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,NHS ENGLAND EAST OF ENGLAND ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,11379,4645,59.2,0,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,24026,10461,56.5,946,True,February-2026-CSV-Dl8t54.csv
2026-02-01,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,Y02428,PUTNOE WALK IN CENTRE,NHS ENGLAND EAST OF ENGLAND ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,Y02532,MIRIAM MINOR EMERGENCY,NHS ENGLAND NORTH WEST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,Y02615,SOUTH BIRMINGHAM GP WALK IN CENTRE,NHS ENGLAND MIDLANDS ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,Y02676,BRIGHTON STATION HEALTH CENTRE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,Y03007,ERDINGTON GP HEALTH & WELLBEING WIC,NHS ENGLAND MIDLANDS ,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-02-01,Y03218,THE PINN UNREGISTERED WIC,NHS ENGLAND LONDON,0,0,,0,False,February-2026-CSV-Dl8t54.csv
2026-03-01,8J094,BADGER LTD,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,AAH,TETBURY HOSPITAL TRUST LTD,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,ACH01,WHITSTABLE MEDICAL PRACTICE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,AD913,BECKENHAM BEACON UCC,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,AJN,WORKINGTON HEALTH LIMITED,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,AQM01,FAVERSHAM MEDICAL PRACTICE MIU,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,AQN04,PHL LYMINGTON UTC,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,ARN03,LOCAL CARE DIRECT,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,C82009,MARKET HARBOROUGH MED.CTR,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,C82038,LATHAM HOUSE MEDICAL PRACTICE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,C83023,SLEAFORD MEDICAL GROUP,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,DJV01,HERNE BAY HEALTH CARE LTD,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,DT301,HERTS URGENT CARE (ASCOTS LANE),NHS ENGLAND EAST OF ENGLAND ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,G0Q0L,BARKING HOSPITAL UTC,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,G3P9C,TROWBRIDGE MINOR INJURIES UNIT,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,K6K0R,HAROLD WOOD POLYCLINIC UTC,NHS ENGLAND LONDON,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,L83087,OKEHAMPTON MEDICAL CENTRE,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NL7,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NLX,SIRONA CARE & HEALTH,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNF09,BRANSHOLME HEALTH CENTRE,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNF16,BRIDLINGTON HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNFA7,GOOLE & DISTRICT HOSPITAL,NHS ENGLAND NORTH EAST AND YORKSHIRE ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ,DHU HEALTH CARE C.I.C,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ07,LOUGHBOROUGH URGENT CARE CENTRE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ10,ENDERBY LEISURE CENTRE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ11,LUTTERWORTH HOSPITAL,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ12,MARKET HARBOROUGH,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ13,MELTON MOWBRAY,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ14,OADBY,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NNJ15,OAKHAM,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NQT1I,CHIPPENHAM COMMUNITY HOSPITAL,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NQT5F,SKELMERSDALE WALK IN CENTRE,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NQT5H,PAULTON MEMORIAL HOSPITAL,NHS ENGLAND SOUTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NQTE4,SUMMERFIELD URGENT CARE CENTRE,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NTPAD,PRACTICE PLUS GROUP SURGICAL CENTRE - ST MARYS PORTSMOUTH,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NTV0B,ASHFORD WALK-IN-CENTRE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NTV0W,WOKING WALK IN CENTRE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NV693,ROSSENDALE MIU & OOH,NHS ENGLAND NORTH WEST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,NVE43,HASTINGS GP LED HEALTH CENTRE,NHS ENGLAND SOUTH EAST ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,NHS ENGLAND NORTH WEST ,26982,9057,66.4,53,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,11540,4059,64.8,0,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,15604,6397,59.0,501,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,NHS ENGLAND MIDLANDS ,0,0,,0,False,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,R1F,ISLE OF WIGHT NHS TRUST,NHS ENGLAND SOUTH EAST ,4228,1327,68.6,196,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,R1H,BARTS HEALTH NHS TRUST,NHS ENGLAND LONDON,26064,10076,61.3,1207,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,NHS ENGLAND LONDON,13819,4596,66.7,408,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RA2,ROYAL SURREY NHS FOUNDATION TRUST,NHS ENGLAND SOUTH EAST ,7269,2396,67.0,15,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,16839,6340,62.3,529,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,NHS ENGLAND SOUTH WEST ,6842,3404,50.2,66,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,NHS ENGLAND NORTH EAST AND YORKSHIRE ,9453,2348,75.2,85,True,Monthly-AE-March-2026-revised-flkg42.csv
2026-03-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,NHS ENGLAND EAST OF ENGLAND ,28522,11459,59.8,793,True,Monthly-AE-March-2026-revised-flkg42.csv
